hosp_id,hospital_name,address,city,state,zip_code,county_name,Country,phone_number,hospital_type,hospital_ownership,emergency_services,meets_criteria_for_meaningful_use_of_ehrs,provider_id
1208,SEILING MUNICIPAL HOSPITAL,809 NE HIGHWAY 60,SEILING,OK,73663,DEWEY,USA,(580) 922-7361,Critical Access Hospitals,Government - Local,TRUE,FALSE,371332
1209,CENTRA CARE HEALTH PAYNESVILLE,200 1ST STREET WEST,PAYNESVILLE,MN,56362,STEARNS,USA,(320) 243-3779,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,241349
1210,GRAHAM COUNTY HOSPITAL,304 WEST PROUT STREET,HILL CITY,KS,67642,GRAHAM,USA,(785) 421-2121,Critical Access Hospitals,Government - Local,TRUE,TRUE,171325
1211,NORTHRIDGE MEDICAL CENTER,70 MEDICAL CENTER DRIVE,COMMERCE,GA,30529,JACKSON,USA,(706) 335-1100,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,110040
1212,VIRTUA WEST JERSEY HOSPITALS VOORHEES,100 BOWMAN DRIVE,VOORHEES,NJ,8043,CAMDEN,USA,(856) 247-3000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,310022
1213,MILLE LACS HEALTH SYSTEM,200 NORTH ELM STREET,ONAMIA,MN,56359,MILLE LACS,USA,(320) 532-3154,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,241356
1214,ADVENTIST HEALTH LODI MEMORIAL,975 S FAIRMONT AVENUE,LODI,CA,95240,SAN JOAQUIN,USA,(209) 334-3411,Acute Care Hospitals,Voluntary non-profit - Other,FALSE,TRUE,50336
1215,MACON COMMUNITY HOSPITAL,204 MEDICAL DRIVE,LAFAYETTE,TN,37083,MACON,USA,(615) 666-2147,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,441305
1216,SOUTHEAST GEORGIA HEALTH SYSTEM- CAMDEN CAMPUS,2000 DAN PROCTOR DRIVE,SAINT MARYS,GA,31558,CAMDEN,USA,(912) 576-6401,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,FALSE,110146
1217,VALLEYWISE HEALTH MEDICAL CENTER,2601 EAST ROOSEVELT STREET,PHOENIX,AZ,85008,MARICOPA,USA,(602) 344-5011,Acute Care Hospitals,Government - Local,TRUE,TRUE,30022
1218,MERCYONE DUBUQUE MEDICAL CENTER,250 MERCY DRIVE,DUBUQUE,IA,52001,DUBUQUE,USA,(563) 589-8000,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,160069
1219,RYDER MEMORIAL HOSPITAL INC,355 AVE FONT MARTELO,HUMACAO,PR,791,HUMACAO,USA,(787) 852-0768,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,FALSE,400007
1220,BCA STONECREST CENTER,15000 GRATIOT AVENUE,DETROIT,MI,48205,WAYNE,USA,(313) 245-0600,Psychiatric,Proprietary,FALSE,FALSE,234038
1221,PEAK VIEW BEHAVIORAL HEALTH,7353 SISTERS GROVE,COLORADO SPRINGS,CO,80923,EL PASO,USA,(719) 444-8484,Psychiatric,Proprietary,FALSE,FALSE,64026
1222,HEALTHSOURCE SAGINAW,3340 HOSPITAL ROAD,SAGINAW,MI,48603,SAGINAW,USA,(989) 790-7888,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,230275
1223,BOULDER CITY HOSPITAL,901 ADAMS BLVD,BOULDER CITY,NV,89005,CLARK,USA,(702) 293-4111,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,FALSE,291309
1224,COMMUNITY MEMORIAL HOSPITAL,400 N CALDWELL ST,STAUNTON,IL,62088,MACOUPIN,USA,(618) 635-2200,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,141306
1225,TACOMA GENERAL ALLENMORE HOSPITAL,315 S MLK JR WAY,TACOMA,WA,98405,PIERCE,USA,(253) 403-1000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,500129
1226,BAYLOR SCOTT AND WHITE MEDICAL CENTER SUNNYVALE,231 SOUTH COLLINS ROAD,SUNNYVALE,TX,75182,DALLAS,USA,(972) 892-3000,Acute Care Hospitals,Proprietary,TRUE,FALSE,670060
1227,MERCY ST FRANCIS HOSPITAL,"100 WEST HIGHWAY 60, PO BOX 82",MOUNTAIN VIEW,MO,65548,HOWELL,USA,(417) 934-7000,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,261335
1228,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,NY,10029,NEW YORK,USA,(212) 241-7981,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,330024
1229,ADVENTIST HEALTH REEDLEY,372 W CYPRESS AVE,REEDLEY,CA,93654,FRESNO,USA,(559) 638-8155,Acute Care Hospitals,Voluntary non-profit - Private,FALSE,TRUE,50192
1230,MEMORIAL HOSPITAL SWEETWATER COUNTY,1200 COLLEGE DRIVE,ROCK SPRINGS,WY,82901,SWEETWATER,USA,(307) 362-3711,Acute Care Hospitals,Government - Local,TRUE,TRUE,530011
1231,INDIANA UNIVERSITY HEALTH NORTH HOSPITAL,11700 N MERIDIAN ST,CARMEL,IN,46032,HAMILTON,USA,(317) 688-2000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,150161
1232,BAYLOR SCOTT AND WHITE EMERGENCY HOSPITAL BURLESON,12500 SOUTH FREEWAY SUITE 100,BURLESON,TX,76028,JOHNSON,USA,(214) 294-6250,Acute Care Hospitals,Proprietary,TRUE,FALSE,670107
1233,SOUTHERN TENNESSEE REGIONAL HLTH SYSTEM WINCHESTER,185 HOSPITAL ROAD,WINCHESTER,TN,37398,FRANKLIN,USA,(931) 967-8295,Acute Care Hospitals,Proprietary,TRUE,TRUE,440058
1234,WINDSOR LAURELWOOD CENTER FOR BEHAVORIAL MEDICINE,35900 EUCLID AVENUE,WILLOUGHBY,OH,44094,LAKE,USA,(440) 953-3000,Psychiatric,Proprietary,FALSE,FALSE,364029
1235,CALAIS REGIONAL HOSPITAL,24 HOSPITAL LANE,CALAIS,ME,4619,WASHINGTON,USA,(207) 454-7521,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,201305
1236,MOUNTAIN VIEW HOSPITAL,3201 SCENIC HIGHWAY,GADSDEN,AL,35902,ETOWAH,USA,(256) 546-9265,Psychiatric,Proprietary,FALSE,FALSE,14006
1237,METHODIST HOSPITAL OF CHICAGO,5025 N PAULINA STREET,CHICAGO,IL,60640,COOK,USA,(773) 271-9040,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,140197
1238,INOVA MOUNT VERNON HOSPITAL,2501 PARKERS LANE,ALEXANDRIA,VA,22306,FAIRFAX,USA,(703) 664-7000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,490122
1239,FLAGSTAFF MEDICAL CENTER,1200 NORTH BEAVER STREET,FLAGSTAFF,AZ,86001,COCONINO,USA,(928) 779-3366,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,30023
1240,SSM HEALTH ST MARY'S HOSPITAL - JANESVILLE,3400 EAST RACINE STREET,JANESVILLE,WI,53546,ROCK,USA,(608) 373-8000,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,520208
1241,LOMA LINDA UNIVERSITY BEHAVIORAL MED CTR,1710 BARTON ROAD,REDLANDS,CA,92373,SAN BERNARDINO,USA,(909) 558-9200,Psychiatric,Voluntary non-profit - Private,FALSE,FALSE,54093
1242,MILFORD VALLEY MEMORIAL HOSPITAL,850 NORTH MAIN STREET,MILFORD,UT,84751,BEAVER,USA,(435) 387-2411,Critical Access Hospitals,Government - Hospital District or Authority,FALSE,TRUE,461305
1243,UPMC SUSQUEHANNA MUNCY,215 EAST WATER STREET,MUNCY,PA,17756,LYCOMING,USA,(570) 546-8282,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,391301
1244,VIDANT MEDICAL CENTER,2100 STANTONSBURG RD,GREENVILLE,NC,27834,PITT,USA,(252) 847-4100,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,340040
1245,"WILLIS KNIGHTON MEDICAL CENTER, INC",2600 GREENWOOD ROAD,SHREVEPORT,LA,71103,CADDO,USA,(318) 212-4000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,190111
1246,ADVENTHEALTH WESLEY CHAPEL,2600 BRUCE B DOWNS BLVD,WESLEY CHAPEL,FL,33544,PASCO,USA,(813) 929-5490,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,100319
1247,"SURGICAL HOSPITAL OF OKLAHOMA, LLC",100 SOUTHEAST 59TH STREET,OKLAHOMA CITY,OK,73129,OKLAHOMA,USA,(405) 634-9300,Acute Care Hospitals,Physician,TRUE,TRUE,370201
1248,HCA HOUSTON HEALTHCARE CLEAR LAKE,500 MEDICAL CENTER BLVD,WEBSTER,TX,77598,HARRIS,USA,(281) 332-2511,Acute Care Hospitals,Proprietary,TRUE,TRUE,450617
1249,MAGEE WOMENS HOSPITAL OF UPMC HEALTH SYSTEM,300 HALKET STREET,PITTSBURGH,PA,15213,ALLEGHENY,USA,(412) 641-4010,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,390114
1250,WYCKOFF HEIGHTS MEDICAL CENTER,374 STOCKHOLM STREET,BROOKLYN,NY,11237,KINGS,USA,(718) 963-7272,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,330221
1251,GRANITE COUNTY MEDICAL CENTER,310 SANSOME ST,PHILIPSBURG,MT,59858,GRANITE,USA,(406) 859-3271,Critical Access Hospitals,Government - Hospital District or Authority,TRUE,FALSE,271303
1252,BETH ISRAEL DEACONESS MEDICAL CENTER,330 BROOKLINE AVENUE,BOSTON,MA,2215,SUFFOLK,USA,(617) 667-7000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,FALSE,220086
1253,POMONA VALLEY HOSPITAL MEDICAL CENTER,1798 N GAREY AVE,POMONA,CA,91767,LOS ANGELES,USA,(909) 865-9500,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,50231
1254,HEARTLAND REGIONAL MEDICAL CENTER,3333 W DEYOUNG,MARION,IL,62959,WILLIAMSON,USA,(618) 998-7000,Acute Care Hospitals,Proprietary,TRUE,TRUE,140184
1255,SACRED HEART HOSPITAL ON THE EMERALD COAST,7800 US HWY 98 W,MIRAMAR BEACH,FL,32550,WALTON,USA,(850) 278-3600,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,100292
1256,ST VINCENT HEALTHCARE,1233 N 30TH ST,BILLINGS,MT,59101,YELLOWSTONE,USA,(406) 657-7000,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,270049
1257,SPECTRUM HEALTH ZEELAND COMMUNITY HOSPITAL,8333 FELCH ST,ZEELAND,MI,49464,OTTAWA,USA,(616) 772-4644,Acute Care Hospitals,Voluntary non-profit - Private,FALSE,TRUE,230003
1258,WILLS EYE HOSPITAL,840 WALNUT STREET,PHILADELPHIA,PA,19107,PHILADELPHIA,USA,(215) 440-3100,Acute Care Hospitals,Voluntary non-profit - Private,FALSE,FALSE,390331
1259,FIELD HEALTH SYSTEM,178 HIGHWAY 24,CENTREVILLE,MS,39631,WILKINSON,USA,(601) 890-0500,Critical Access Hospitals,Government - Local,TRUE,TRUE,251309
1260,ELMIRA PSYCH CENTER,WASHINGTON ST,ELMIRA,NY,14901,CHEMUNG,USA,(607) 737-4739,Psychiatric,Government - State,FALSE,FALSE,334045
1261,FAYETTE COUNTY HOSPITAL,7TH AND TAYLOR,VANDALIA,IL,62471,FAYETTE,USA,(618) 283-1231,Critical Access Hospitals,Voluntary non-profit - Other,TRUE,FALSE,141346
1262,LIBERTY DAYTON REGIONAL MEDICAL CENTER,1353 N TRAVIS ST,LIBERTY,TX,77575,LIBERTY,USA,(936) 336-7316,Critical Access Hospitals,Government - Hospital District or Authority,TRUE,TRUE,451375
1263,MANIILAQ HEALTH CENTER,PO BOX 43,KOTZEBUE,AK,99752,NORTHWEST ARTIC BOROUGH,USA,(907) 442-3321,Critical Access Hospitals,Tribal,TRUE,FALSE,21310
1264,OCEANS BEHAVIORAL HOSPITAL OF ALEXANDRIA,2621 NORTH BOLTON AVENUE,ALEXANDRIA,LA,71303,RAPIDES,USA,(318) 448-8473,Psychiatric,Proprietary,FALSE,FALSE,194096
1265,HARRISON COUNTY COMMUNITY HOSPITAL,2600 MILLER STREET,BETHANY,MO,64424,HARRISON,USA,(660) 425-0284,Critical Access Hospitals,Government - Hospital District or Authority,TRUE,TRUE,261312
1266,GREAT RIVER MEDICAL CENTER,1520 N DIVISION STREET,BLYTHEVILLE,AR,72315,MISSISSIPPI,USA,(870) 838-7300,Acute Care Hospitals,Government - Local,TRUE,TRUE,40069
1267,OSF HOLY FAMILY MEDICAL CENTER,1000 W HARLEM AVENUE,MONMOUTH,IL,61462,WARREN,USA,(309) 734-3141,Critical Access Hospitals,Voluntary non-profit - Church,TRUE,TRUE,141318
1268,MAIMONIDES MEDICAL CENTER,4802 TENTH AVENUE,BROOKLYN,NY,11219,KINGS,USA,(718) 283-6000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,330194
1269,FISHER COUNTY HOSPITAL DISTRICT,774 STATE HIGHWAY 70 N,ROTAN,TX,79546,FISHER,USA,(325) 735-2256,Critical Access Hospitals,Government - Hospital District or Authority,TRUE,TRUE,451313
1270,WAYNE COUNTY HOSPITAL,166 HOSPITAL STREET,MONTICELLO,KY,42633,WAYNE,USA,(606) 348-9343,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,181321
1271,PROVIDENCE HOLY CROSS MEDICAL CENTER,15031 RINALDI ST,MISSION HILLS,CA,91346,LOS ANGELES,USA,(818) 365-8051,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,50278
1272,KONA COMMUNITY HOSPITAL,79-1019 HAUKAPILA STREET,KEALAKEKUA,HI,96750,HAWAII,USA,(808) 322-9311,Acute Care Hospitals,Government - State,TRUE,TRUE,120019
1273,THE HEALTHCENTER,320 SUNNYVIEW LANE,KALISPELL,MT,59901,FLATHEAD,USA,(406) 756-4720,Acute Care Hospitals,Proprietary,FALSE,TRUE,270087
1274,RENOWN SOUTH MEADOWS MEDICAL CENTER,10101 DOUBLE R BLVD,RENO,NV,89521,WASHOE,USA,(775) 982-7063,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,290049
1275,MARSHALL MEDICAL CENTERS SOUTH CAMPUS,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,USA,(256) 593-8310,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,10005
1276,THE MEDICAL CENTER OF SOUTHEAST TEXAS,2555 JIMMY JOHNSON BLVD,PORT ARTHUR,TX,77640,JEFFERSON,USA,(409) 853-5900,Acute Care Hospitals,Physician,TRUE,TRUE,450518
1277,MEDICAL BEHAVIORAL HOSPITAL - MISHAWAKA,1625 EAST JEFFERSON BLVD,MISHAWAKA,IN,46545,ST. JOSEPH,USA,(574) 485-1703,Psychiatric,Proprietary,FALSE,FALSE,154061
1278,BEAVER DAM COMMUNITY HOSPITAL,707 S UNIVERSITY AVE,BEAVER DAM,WI,53916,DODGE,USA,(920) 887-7181,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,520076
1279,CHRISTUS MOTHER FRANCES HOSPITAL- WINNSBORO,719 WEST COKE ROAD,WINNSBORO,TX,75494,WOOD,USA,(903) 342-5227,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,451381
1280,HARNEY DISTRICT HOSPITAL,557 W WASHINGTON STREET,BURNS,OR,97720,HARNEY,USA,(541) 573-7281,Critical Access Hospitals,Government - Hospital District or Authority,TRUE,TRUE,381307
1281,MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,FREMONT,OH,43420,SANDUSKY,USA,(419) 334-6617,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,360156
1282,EMANUEL MEDICAL CENTER,117 KITE ROAD,SWAINSBORO,GA,30401,EMANUEL,USA,(478) 289-1304,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,110109
1283,MOCCASSIN BEND MENTAL HEALTH INSTITUTE,100 MOCCASIN BEND ROAD,CHATTANOOGA,TN,37405,HAMILTON,USA,(423) 785-2271,Psychiatric,Government - State,FALSE,FALSE,444002
1284,1st Medical Group (Langley AFB),633 MDG 77 Nealy Ave,Langley,VA,23665,HAMPTON CITY,USA,(757) 225-7630,Acute Care - Department of Defense,Department of Defense,TRUE,FALSE,49005F
1285,BURGESS HEALTH CENTER,1600 DIAMOND STREET,ONAWA,IA,51040,MONONA,USA,(712) 423-2311,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,161359
1286,ST LUKE'S ELMORE MEDICAL CENTER,895 NORTH 6TH EAST,MOUNTAIN HOME,ID,83647,ELMORE,USA,(208) 587-8401,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,131311
1287,MERCY HOSPITAL TURNER MEMORIAL,801 WEST RIVER STREET,OZARK,AR,72949,FRANKLIN,USA,(479) 667-4138,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,41303
1288,MERCY HEALTH - SPRINGFIELD REGIONAL MEDICAL CENTER,100 MEDICAL CENTER DRIVE,SPRINGFIELD,OH,45504,CLARK,USA,(937) 523-1000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,360086
1289,PARRISH MEDICAL CENTER,951 N WASHINGTON AVE,TITUSVILLE,FL,32796,BREVARD,USA,(321) 268-6111,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,100028
1290,BRISTOL REGIONAL MEDICAL CENTER,ONE MEDICAL PARK BLVD,BRISTOL,TN,37620,SULLIVAN,USA,(423) 844-1121,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,440012
1291,HILLCREST HOSPITAL,6780 MAYFIELD ROAD,MAYFIELD HEIGHTS,OH,44124,CUYAHOGA,USA,(440) 312-4500,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,360230
1292,NORTHERN WESTCHESTER HOSPITAL,400 EAST MAIN STREET,MOUNT KISCO,NY,10549,WESTCHESTER,USA,(914) 666-1200,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,330162
1293,ASCENSION BORGESS LEE HOSPITAL,420 W HIGH ST,DOWAGIAC,MI,49047,CASS,USA,(269) 782-8681,Critical Access Hospitals,Voluntary non-profit - Church,TRUE,TRUE,231315
1294,HOLY CROSS HOSPITAL,1500 FOREST GLEN ROAD,SILVER SPRING,MD,20910,MONTGOMERY,USA,(301) 754-7000,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,210004
1295,UPMC MERCY,1400 LOCUST STREET,PITTSBURGH,PA,15219,ALLEGHENY,USA,(412) 232-8111,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,390028
1296,DUPONT HOSPITAL LLC,2520 E DUPONT RD,FORT WAYNE,IN,46825,ALLEN,USA,(260) 416-3000,Acute Care Hospitals,Proprietary,TRUE,TRUE,150150
1297,"CORPUS CHRISTI MEDICAL CENTER,THE",6629 WOODRIDGE ROAD,CORPUS CHRISTI,TX,78414,NUECES,USA,(361) 761-1501,Acute Care Hospitals,Proprietary,FALSE,TRUE,450788
1298,WISE HEALTH SYSTEM,3200 NORTH TARRANT PARKWAY,FORT WORTH,TX,76177,TARRANT,USA,(817) 502-7300,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,FALSE,670116
1299,TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY PLAN,6020 W PARKER ROAD,PLANO,TX,75093,COLLIN,USA,(972) 403-2700,Acute Care Hospitals,Proprietary,TRUE,FALSE,450891
1300,HUNTINGTON BEACH HOSPITAL,17772 BEACH BLVD,HUNTINGTON BEACH,CA,92647,ORANGE,USA,(714) 843-5000,Acute Care Hospitals,Proprietary,TRUE,TRUE,50526
1301,G WERBER BRYAN PSYCH HOSP,220 FAISON DR,COLUMBIA,SC,29203,RICHLAND,USA,(803) 935-7143,Psychiatric,Government - State,FALSE,FALSE,424005
1302,SAN DIMAS COMMUNITY HOSPITAL,1350 W COVINA BLVD,SAN DIMAS,CA,91773,LOS ANGELES,USA,(909) 599-6811,Acute Care Hospitals,Proprietary,TRUE,TRUE,50588
1303,PARADISE VALLEY HOSPITAL,2400 EAST 4TH ST,NATIONAL CITY,CA,91950,SAN DIEGO,USA,(619) 470-4321,Acute Care Hospitals,Proprietary,TRUE,TRUE,50024
1304,REGIONAL MEDICAL CENTER OF CENTRAL ALABAMA,29 L V STABLER DRIVE,GREENVILLE,AL,36037,BUTLER,USA,(334) 382-2200,Acute Care Hospitals,Proprietary,TRUE,FALSE,10150
1305,ST LUKE'S HOSPITAL,702 1ST ST SW,CROSBY,ND,58730,DIVIDE,USA,(701) 965-6384,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,FALSE,351325
1306,FITZGIBBON HOSPITAL,2305 S 65 HIGHWAY,MARSHALL,MO,65340,SALINE,USA,(660) 886-7431,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,260142
1307,CATAWBA VALLEY MEDICAL CENTER,810 FAIRGROVE CHURCH RD,HICKORY,NC,28602,CATAWBA,USA,(828) 326-3809,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,340143
1308,THOMAS B FINAN CENTER,"10102 COUNTRY CLUB ROAD,  POST OFFICE BOX 1722",CUMBERLAND,MD,21502,ALLEGANY,USA,(301) 777-2240,Psychiatric,Government - Local,FALSE,FALSE,214012
1309,WAYNE COUNTY HOSPITAL,417 SOUTH EAST STREET,CORYDON,IA,50060,WAYNE,USA,(641) 872-2260,Critical Access Hospitals,Government - Local,TRUE,FALSE,161358
1310,COLUMBIA MEMORIAL HOSPITAL,71 PROSPECT AVENUE,HUDSON,NY,12534,COLUMBIA,USA,(518) 828-7601,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,330094
1311,"GUIDANCE CENTER, THE",2187 NORTH VICKEY STREET,FLAGSTAFF,AZ,86004,COCONINO,USA,(928) 527-1899,Psychiatric,Voluntary non-profit - Private,FALSE,FALSE,34023
1312,CHRISTUS SANTA ROSA MEDICAL CENTER,2827 BABCOCK ROAD,SAN ANTONIO,TX,78229,BEXAR,USA,(210) 704-3342,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,450237
1313,NESHOBA COUNTY GENERAL HOSPITAL,1001 HOLLAND AVENUE,PHILADELPHIA,MS,39350,NESHOBA,USA,(601) 663-1200,Acute Care Hospitals,Government - Local,TRUE,TRUE,250043
1314,BANNER CHURCHILL COMMUNITY HOSPITAL,801 EAST WILLIAMS AVENUE,FALLON,NV,89406,CHURCHILL,USA,(775) 423-3151,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,291313
1315,KIMBALL HEALTH SERVICES,505 SOUTH BURG ST,KIMBALL,NE,69145,KIMBALL,USA,(308) 235-1951,Critical Access Hospitals,Government - Local,TRUE,TRUE,281305
1316,LANE REGIONAL MEDICAL CENTER,6300 MAIN STREET,ZACHARY,LA,70791,E. BATON ROUGE,USA,(225) 658-4000,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,FALSE,190020
1317,PRESBYTERIAN COMMUNITY HOSP,1451 ASHFORD AVENUE,SAN JUAN,PR,907,SAN JUAN,USA,(787) 721-2160,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,400001
1318,COLLEGE STATION MEDICAL CENTER,1604 ROCK PRAIRIE ROAD,COLLEGE STATION,TX,77842,BRAZOS,USA,(979) 764-5151,Acute Care Hospitals,Proprietary,TRUE,TRUE,450299
1319,RIVERSIDE METHODIST HOSPITAL,3535 OLENTANGY RIVER RD,COLUMBUS,OH,43214,FRANKLIN,USA,(614) 566-5000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,FALSE,360006
1320,PHILHAVEN HOSPITAL,283 SOUTH BUTLER ROAD,MT GRETNA,PA,17064,LEBANON,USA,(717) 273-8871,Psychiatric,Voluntary non-profit - Church,FALSE,FALSE,394020
1321,ST VINCENT WARRICK,1116 MILLIS AVE,BOONVILLE,IN,47601,WARRICK,USA,(812) 897-4800,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,151325
1322,CASS REGIONAL MEDICAL CENTER,2800 E ROCK HAVEN ROAD,HARRISONVILLE,MO,64701,CASS,USA,(816) 380-5888,Critical Access Hospitals,Government - Local,TRUE,TRUE,261324
1323,ATRIUM HEALTH ANSON,2301 US HIGHWAY 74 WEST,WADESBORO,NC,28170,ANSON,USA,(704) 694-5131,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,340084
1324,BAYLOR SCOTT AND WHITE EMERGENCY HOSPITAL AUBREY,26791 HIGHWAY 380,AUBREY,TX,76227,DENTON,USA,(972) 347-2525,Acute Care Hospitals,Proprietary,TRUE,FALSE,670062
1325,OWENSBORO HEALTH MUHLENBERG COMMUNITY HOSPITAL,440 HOPKINSVILLE STREET,GREENVILLE,KY,42345,MUHLENBERG,USA,(270) 338-8000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,180004
1326,HIGHLANDS CASHIERS HOSPITAL,190 HOSPITAL DRIVE,HIGHLANDS,NC,28741,MACON,USA,(828) 526-1200,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,341316
1327,BAYLOR SCOTT & WHITE MEDICAL CENTER -TAYLOR,305 MALLARD,TAYLOR,TX,76574,WILLIAMSON,USA,(512) 352-7611,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,451374
1328,CARSON TAHOE REGIONAL MEDICAL CENTER,1600 MEDICAL PARKWAY,CARSON CITY,NV,89703,CARSON CITY,USA,(775) 445-8000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,290019
1329,QUEEN OF THE VALLEY MEDICAL CENTER,1000 TRANCAS ST,NAPA,CA,94558,NAPA,USA,(707) 252-4411,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,50009
1330,GENESIS MEDICAL CENTER-DEWITT,1118 11TH STREET,DEWITT,IA,52742,CLINTON,USA,(563) 659-4200,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,161313
1331,WELLSTAR PAULDING HOSPITAL,2518 JIMMY LEE SMITH PARKWAY,HIRAM,GA,30141,PAULDING,USA,(470) 644-7000,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,110042
1332,UNITYPOINT HEALTH-MARSHALLTOWN,3 S 4TH AVE,MARSHALLTOWN,IA,50158,MARSHALL,USA,(641) 754-5151,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,160001
1333,LANSDALE HOSPITAL,100 MEDICAL CAMPUS DRIVE,LANSDALE,PA,19446,MONTGOMERY,USA,(215) 368-2100,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,390012
1334,PROVIDENCE MEDICAL CENTER,1200 PROVIDENCE RD,WAYNE,NE,68787,WAYNE,USA,(402) 375-3800,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,281345
1335,GUNDERSEN ST JOSEPHS HOSPITAL AND CLINICS,400 WATER AVE,HILLSBORO,WI,54634,VERNON,USA,(608) 489-8000,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,521304
1336,BRONX-LEBANON HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,NY,10456,BRONX,USA,(212) 588-7000,Acute Care Hospitals,Proprietary,TRUE,TRUE,330009
